url,table_name
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/65842r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/11/492362.html#2,foodmate_epidemic
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/68074r-eng.php,heath_canada_recall
http://www.mczx.agri.cn/rdgz/201807/t20180711_6190512.htm,agri_hotspot
http://news.foodmate.net/2018/03/460252.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-04/12/content_5655352.htm,cqn_recall
https://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2018/recall-035-2018-release,fsis_recall
http://news.foodmate.net/2018/10/490926.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-01/23/content_5359905.htm#2,cqn_recall
http://www.cqn.com.cn/ms/content/2018-05/11/content_5772539.htm,cqn_recall
http://news.foodmate.net/2018/02/458661.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-10/26/content_6390946.htm#2,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201809/t20180914_2200963.html,wto_sps
http://tbt.sist.org.cn/cslm/wtospstb//201811/t20181112_2212615.html,wto_sps
https://www.cpsc.gov/Recalls/2018/illy-Recalls-88Ounce-Whole-Bean-Coffee-Cans-Due-to-Injury-Hazard#4,cpsc_recall
http://www.cqn.com.cn/ms/content/2018-01/26/content_5373849.htm#2,cqn_recall
https://www.cpsc.gov/Recalls/2018/West-Elm-Recalls-Glass-Tables-Due-to-Risk-of-Injury-Recall-Alert#4,cpsc_recall
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/splei/nccp/201811/6251.html#2,guomao_jishu_wang
http://news.foodmate.net/2018/03/462061.html#2,foodmate_epidemic
http://tbt.sist.org.cn/cslm/wtospstb//201809/t20180914_2200974.html,wto_sps
http://news.foodmate.net/2018/12/496850.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-06/08/content_5893712.htm#2,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201811/t20181129_2214377.html,wto_sps
http://news.foodmate.net/2018/12/496177.html#2,foodmate_epidemic
http://news.foodmate.net/2018/07/474854.html,foodmate_recall
http://news.foodmate.net/2018/07/477297.html,foodmate_epidemic
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/splei/nccp/201811/6421.html#2,guomao_jishu_wang
http://news.foodmate.net/2018/12/497879.html#2,foodmate_epidemic
https://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2018/recall-001-2018-release#2,fsis_recall
http://www.cqn.com.cn/ms/content/2018-01/26/content_5373253.htm,cqn_recall
https://www.cpsc.gov/Recalls/2018/Allen-Sports-Recalls-Folding-Bicycles-Due-to-Fall-Hazard,cpsc_recall
http://news.foodmate.net/2018/12/497946.html#3,foodmate_recall
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/splei/sp/201809/5998.html,guomao_jishu_wang
http://news.foodmate.net/2018/08/482788.html,foodmate_epidemic
http://news.foodmate.net/2018/10/488502.html,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-01/26/content_5373423.htm#2,cqn_recall
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/splei/sp/201807/5442.html,guomao_jishu_wang
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/68292r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-03/22/content_5584504.htm,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201809/t20180926_2202239.html,wto_sps
http://news.foodmate.net/2018/07/477297.html#2,foodmate_epidemic
https://www.cpsc.gov/Recalls/2018/NEMO-Equipment-Recalls-Stargaze-Recliner-Chairs-Due-to-Fall-Hazard,cpsc_recall
http://news.foodmate.net/2018/10/490256.html,foodmate_epidemic
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/66218a-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-11/23/content_6497380.htm#2,cqn_recall
http://www.cqn.com.cn/ms/content/2018-12/08/content_6553417.htm,cqn_recall
http://news.foodmate.net/2018/12/499692.html#2,foodmate_epidemic
http://healthycanadians.gc.ca/recall-alert-rappel-avis/inspection/2018/66486r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/12/499869.html#3,foodmate_recall
http://news.foodmate.net/2018/05/469020.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-12/20/content_6595106.htm#2,cqn_recall
